,index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,predict,index,predict,no,yes
2146,14466,45,technician,married,secondary,no,1118,yes,no,telephone,22,jul,27,1,-1,0,unknown,,2146,no,0.975694135437328,0.024305864562671867
2147,9787,48,management,married,tertiary,no,2837,no,no,unknown,17,jun,69,1,-1,0,unknown,,2147,no,0.9756078280552312,0.024392171944768684
2148,40327,78,retired,divorced,primary,no,527,no,no,cellular,16,sep,193,1,-1,0,unknown,,2148,yes,0.3088406037466401,0.6911593962533599
2149,10225,44,management,divorced,tertiary,no,0,no,no,unknown,18,jun,491,3,-1,0,unknown,,2149,no,0.9511816641834506,0.04881833581654933
2150,33490,52,admin.,married,secondary,no,146,yes,yes,cellular,13,may,108,1,-1,0,unknown,,2150,no,0.975182829563494,0.02481717043650589
2151,7078,38,blue-collar,married,secondary,no,602,yes,no,unknown,30,may,161,12,-1,0,unknown,,2151,no,0.9757397659790308,0.02426023402096932
2152,16303,40,technician,married,secondary,no,657,yes,no,cellular,30,jul,159,2,-1,0,unknown,,2152,no,0.9748586558059608,0.025141344194039225
2153,33980,31,blue-collar,single,primary,no,538,yes,no,cellular,14,may,703,4,-1,0,unknown,,2153,yes,0.3044863616766368,0.6955136383233632
2154,11128,45,admin.,married,secondary,no,400,yes,yes,unknown,25,jun,103,5,-1,0,unknown,,2154,no,0.9755559743621732,0.024444025637826668
2155,34916,30,technician,married,secondary,no,769,yes,no,cellular,18,may,10,4,-1,0,unknown,,2155,no,0.9757612492269642,0.02423875077303606
2156,38994,58,blue-collar,married,primary,no,1965,no,no,cellular,18,mar,125,1,-1,0,unknown,,2156,no,0.9012902959774648,0.09870970402253514
2157,14344,36,admin.,married,tertiary,no,289,no,no,cellular,21,jul,150,4,-1,0,unknown,,2157,no,0.9742220638195276,0.025777936180472357
2158,3413,30,technician,single,secondary,no,677,yes,no,unknown,16,may,241,1,-1,0,unknown,yes,2158,no,0.9754889609319756,0.02451103906802457
2159,34025,34,management,single,tertiary,no,28,yes,no,cellular,14,may,175,1,358,2,failure,,2159,no,0.9740541069035722,0.025945893096427818
2160,17855,31,blue-collar,married,secondary,no,379,no,no,cellular,8,aug,299,5,-1,0,unknown,,2160,no,0.9684216206864236,0.03157837931357643
2161,5046,58,retired,married,secondary,no,-205,yes,no,unknown,23,may,253,2,-1,0,unknown,,2161,no,0.9757149096252254,0.024285090374774585
2162,29965,60,admin.,married,secondary,no,1914,yes,no,cellular,20,apr,65,1,287,3,failure,,2162,no,0.9719030134783194,0.028096986521680592
2163,36520,75,retired,married,secondary,no,26452,no,no,telephone,15,jul,219,2,-1,0,unknown,,2163,no,0.9384371908932388,0.061562809106761235
2164,25673,43,management,divorced,tertiary,no,99,no,no,cellular,29,jan,24,3,-1,0,unknown,,2164,no,0.9756448731900244,0.024355126809975584
2165,22212,38,admin.,married,secondary,no,0,no,no,telephone,17,nov,599,2,158,8,other,,2165,no,0.9259038701515764,0.07409612984842355
2166,1003,56,services,married,primary,no,219,yes,no,unknown,7,may,130,4,-1,0,unknown,no,2166,no,0.9758145594815504,0.024185440518449564
2167,37657,48,management,divorced,tertiary,no,0,no,no,cellular,15,oct,126,2,-1,0,unknown,,2167,no,0.9407837300635428,0.059216269936457226
2168,17441,32,technician,married,secondary,no,560,no,no,cellular,6,aug,1044,4,-1,0,unknown,,2168,yes,0.19765113901108225,0.8023488609889178
2169,22546,34,admin.,divorced,secondary,no,1186,yes,yes,cellular,18,nov,131,1,-1,0,unknown,,2169,no,0.9744877750581756,0.025512224941824445
2170,8526,40,admin.,married,secondary,no,334,yes,no,unknown,6,jun,84,5,-1,0,unknown,,2170,no,0.9754898428334609,0.02451015716653924
2171,19070,47,blue-collar,married,primary,no,584,yes,yes,cellular,14,aug,337,2,-1,0,unknown,,2171,no,0.9725356156094342,0.027464384390565803
2172,21294,34,technician,married,secondary,no,0,no,no,cellular,28,aug,12,13,-1,0,unknown,,2172,no,0.9757734735925928,0.024226526407407103
2173,39907,64,retired,married,primary,no,12067,no,no,telephone,30,jul,367,2,92,2,success,,2173,yes,0.05729851739487213,0.942701482605128
2174,28493,45,entrepreneur,single,primary,no,0,no,no,cellular,7,apr,354,1,-1,0,unknown,,2174,no,0.8966317978375749,0.1033682021624252
2175,19336,31,management,single,secondary,no,0,no,no,cellular,18,aug,87,7,-1,0,unknown,,2175,no,0.9755520592082929,0.024447940791707003
2176,18993,54,entrepreneur,married,tertiary,no,345,no,no,cellular,14,aug,183,6,-1,0,unknown,,2176,no,0.973574104460555,0.02642589553944495
2177,2062,31,admin.,single,secondary,no,98,yes,yes,unknown,12,may,159,3,-1,0,unknown,no,2177,no,0.9756873567242268,0.0243126432757732
2178,39697,27,student,divorced,unknown,no,383,no,no,unknown,9,jul,15,1,-1,0,unknown,,2178,no,0.9738777252563764,0.02612227474362371
2179,39609,60,retired,married,secondary,no,11,no,no,cellular,29,jun,265,1,586,2,failure,,2179,yes,0.14099702113348178,0.8590029788665182
2180,6263,58,retired,married,secondary,no,255,no,no,unknown,28,may,362,3,-1,0,unknown,,2180,no,0.9749010797583596,0.025098920241640458
2181,30541,46,technician,married,secondary,no,0,no,no,cellular,30,apr,200,1,259,2,other,,2181,yes,0.3945097988266764,0.6054902011733236
2182,35799,42,entrepreneur,married,secondary,no,707,no,no,cellular,1,jun,233,1,348,1,success,,2182,yes,0.6553578438109993,0.3446421561890007
2183,35994,38,technician,married,secondary,no,1442,yes,no,cellular,3,jun,113,1,119,1,failure,,2183,no,0.9674573080136304,0.0325426919863695
2184,12575,41,blue-collar,married,primary,no,54,yes,no,cellular,10,jul,121,1,-1,0,unknown,,2184,no,0.975414814161248,0.024585185838752167
2185,39537,30,services,divorced,secondary,no,436,yes,no,cellular,17,jun,1720,1,-1,0,unknown,,2185,yes,0.03450318194374369,0.9654968180562564
2186,18455,33,technician,single,secondary,no,827,yes,no,cellular,12,aug,58,4,-1,0,unknown,,2186,no,0.9755338841103859,0.02446611588961396
2187,37930,69,technician,married,tertiary,no,482,no,no,cellular,4,nov,101,1,-1,0,unknown,,2187,no,0.9648411839086964,0.03515881609130362
2188,8557,36,services,divorced,secondary,no,1594,no,no,unknown,6,jun,250,3,-1,0,unknown,,2188,no,0.9729032425232564,0.027096757476743682
2189,15569,29,blue-collar,married,secondary,no,246,yes,no,cellular,28,jul,194,5,-1,0,unknown,,2189,no,0.9748748158407196,0.025125184159280316
2190,10720,59,management,married,secondary,no,544,no,no,unknown,20,jun,67,2,-1,0,unknown,,2190,no,0.9755868348442371,0.024413165155762983
2191,30874,26,blue-collar,married,primary,no,104,yes,no,cellular,4,may,230,6,360,2,other,,2191,no,0.9722621048136456,0.027737895186354517
2192,28718,43,blue-collar,married,primary,no,2901,yes,no,cellular,13,apr,179,4,-1,0,unknown,,2192,no,0.9704068856644341,0.029593114335566
2193,32365,38,blue-collar,married,secondary,no,395,yes,no,cellular,8,may,83,1,367,2,failure,,2193,no,0.9754147830361268,0.024585216963873245
2194,32024,53,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,407,2,-1,0,unknown,,2194,no,0.967912269878878,0.032087730121122
2195,15819,35,management,divorced,tertiary,no,366,yes,no,telephone,29,jul,480,9,-1,0,unknown,,2195,no,0.9441609342563516,0.05583906574364847
2196,26151,58,retired,married,secondary,no,195,no,no,cellular,2,feb,41,1,-1,0,unknown,,2196,no,0.9730057047048568,0.026994295295143158
2197,14470,32,unemployed,married,tertiary,no,283,yes,no,cellular,22,jul,151,2,-1,0,unknown,,2197,no,0.9747429485183994,0.025257051481600637
2198,6768,36,technician,married,secondary,no,1345,yes,no,unknown,30,may,231,3,-1,0,unknown,,2198,no,0.975382118336804,0.024617881663196062
2199,28711,35,entrepreneur,married,tertiary,no,7962,yes,no,cellular,9,apr,275,2,140,2,failure,,2199,no,0.9719615313423536,0.028038468657646292
2200,26926,38,technician,married,secondary,no,1442,yes,no,cellular,4,feb,334,1,-1,0,unknown,,2200,no,0.9632922035096224,0.03670779649037771
2201,5909,38,admin.,married,secondary,no,-247,yes,no,unknown,27,may,265,4,-1,0,unknown,,2201,no,0.9756575925211304,0.024342407478869628
2202,4419,27,blue-collar,single,secondary,no,0,yes,no,unknown,21,may,504,1,-1,0,unknown,,2202,no,0.9615271037568042,0.03847289624319582
2203,2121,30,technician,single,tertiary,no,-522,yes,no,unknown,13,may,375,1,-1,0,unknown,no,2203,no,0.9733984464521088,0.026601553547891267
2204,13336,48,services,married,secondary,no,300,no,yes,cellular,16,jul,52,8,-1,0,unknown,,2204,no,0.9758085504684272,0.02419144953157272
2205,6176,40,unemployed,married,primary,no,557,yes,no,unknown,28,may,173,1,-1,0,unknown,,2205,no,0.9756508335679628,0.02434916643203721
2206,36108,22,admin.,single,tertiary,no,377,no,no,cellular,5,jun,155,1,-1,0,unknown,,2206,yes,0.7442520132792836,0.2557479867207164
2207,12118,46,blue-collar,married,unknown,no,990,yes,no,cellular,9,jul,420,1,-1,0,unknown,,2207,no,0.966381415962975,0.03361858403702495
2208,22465,35,blue-collar,married,primary,no,2732,yes,no,unknown,18,nov,254,1,-1,0,unknown,,2208,no,0.9704140734789604,0.029585926521039495
2209,37856,61,management,married,tertiary,no,477,yes,no,cellular,29,oct,377,1,520,1,other,,2209,yes,0.051043670563509565,0.9489563294364904
2210,11651,30,unemployed,married,secondary,no,85,yes,yes,cellular,7,jul,88,1,-1,0,unknown,,2210,no,0.9754798945457628,0.02452010545423717
2211,4693,43,technician,married,secondary,no,8541,yes,no,unknown,23,may,259,9,-1,0,unknown,,2211,no,0.9754878725168046,0.024512127483195402
2212,17502,49,blue-collar,married,secondary,no,141,no,no,cellular,6,aug,275,1,-1,0,unknown,,2212,no,0.9601233543219814,0.0398766456780186
2213,27409,48,blue-collar,married,secondary,no,750,no,no,cellular,5,feb,85,2,8,2,other,,2213,no,0.9749285746795766,0.025071425320423446
2214,25259,40,blue-collar,single,primary,no,366,yes,yes,cellular,28,jan,168,2,205,1,failure,,2214,no,0.975373902425248,0.024626097574752148
2215,20761,37,technician,married,secondary,no,827,yes,yes,cellular,26,aug,85,16,-1,0,unknown,,2215,no,0.975711459112622,0.024288540887377832
2216,4199,38,technician,divorced,secondary,no,273,yes,no,unknown,20,may,314,2,-1,0,unknown,,2216,no,0.9737288527137355,0.026271147286264302
2217,36765,72,unknown,married,unknown,no,1165,no,no,cellular,11,aug,400,3,-1,0,unknown,,2217,no,0.9117010177777952,0.08829898222220464
2218,21171,44,entrepreneur,married,tertiary,no,3463,yes,yes,cellular,28,aug,210,3,-1,0,unknown,,2218,no,0.9711094332239096,0.0288905667760905
2219,5187,36,retired,single,secondary,no,101,yes,yes,unknown,26,may,314,1,-1,0,unknown,,2219,no,0.975407637823096,0.024592362176904126
2220,23727,34,blue-collar,single,secondary,no,79,no,yes,cellular,20,nov,104,1,-1,0,unknown,,2220,no,0.9751630073281248,0.02483699267187536
2221,7672,27,admin.,single,secondary,no,691,yes,no,unknown,3,jun,418,2,-1,0,unknown,,2221,no,0.9635010170441041,0.036498982955896
2222,28799,66,retired,married,secondary,no,3473,no,no,cellular,14,apr,441,2,-1,0,unknown,,2222,yes,0.532423450803535,0.4675765491964649
2223,33991,58,self-employed,married,secondary,no,28318,yes,no,cellular,14,may,168,2,-1,0,unknown,,2223,no,0.9747272827015864,0.02527271729841362
2224,13832,31,technician,divorced,secondary,no,202,yes,no,cellular,18,jul,146,1,-1,0,unknown,,2224,no,0.9744683989714892,0.02553160102851089
2225,28055,33,admin.,single,secondary,no,607,no,no,cellular,27,feb,110,2,-1,0,unknown,,2225,yes,0.3770528622508879,0.6229471377491121
2226,7282,39,management,single,tertiary,no,1682,yes,no,unknown,2,jun,174,1,-1,0,unknown,,2226,no,0.9749739497754976,0.02502605022450245
2227,14268,41,services,married,secondary,no,171,no,no,cellular,21,jul,71,9,-1,0,unknown,,2227,no,0.9757971476253018,0.024202852374698183
2228,37176,39,technician,divorced,secondary,no,385,no,no,cellular,26,aug,143,1,93,1,failure,,2228,no,0.9553489238335764,0.0446510761664236
2229,30652,58,unemployed,married,secondary,no,687,yes,no,cellular,30,apr,341,2,-1,0,unknown,,2229,yes,0.5652152806874681,0.434784719312532
2230,4929,27,admin.,single,tertiary,no,1996,yes,no,unknown,23,may,187,1,-1,0,unknown,,2230,no,0.973907707706602,0.026092292293397885
2231,40126,21,student,single,secondary,no,681,no,no,unknown,20,aug,6,1,-1,0,unknown,,2231,no,0.9744214527119112,0.025578547288088872
2232,26389,29,management,married,secondary,no,-420,yes,no,cellular,2,feb,77,3,-1,0,unknown,,2232,no,0.9755113754314436,0.024488624568556227
2233,1805,33,blue-collar,single,primary,no,447,yes,no,unknown,9,may,180,2,-1,0,unknown,no,2233,no,0.9757379868989318,0.02426201310106825
2234,24982,57,technician,married,secondary,no,589,yes,no,cellular,28,jan,198,1,244,1,other,,2234,no,0.9739314883663044,0.026068511633695682
2235,5915,39,management,married,secondary,no,1072,yes,no,unknown,27,may,1168,2,-1,0,unknown,,2235,no,0.8531713955396619,0.14682860446033796
2236,18833,48,admin.,divorced,secondary,no,362,no,no,cellular,13,aug,529,1,-1,0,unknown,,2236,yes,0.15482607009942814,0.8451739299005718
2237,25059,39,unknown,single,unknown,no,0,no,no,telephone,28,jan,28,1,-1,0,unknown,,2237,no,0.9757098663039168,0.024290133696083332
2238,34464,30,blue-collar,married,primary,no,714,yes,no,cellular,15,may,199,1,-1,0,unknown,,2238,no,0.9746933893902776,0.02530661060972249
2239,35037,31,admin.,single,tertiary,no,493,yes,no,cellular,18,may,158,1,-1,0,unknown,,2239,no,0.9694625683182164,0.03053743168178372
2240,1640,29,self-employed,single,tertiary,no,5406,no,no,unknown,9,may,530,2,-1,0,unknown,no,2240,no,0.9632581599337884,0.03674184006621156
2241,13364,29,blue-collar,single,unknown,no,694,yes,yes,cellular,16,jul,1806,4,-1,0,unknown,,2241,yes,0.0588817986066964,0.9411182013933036
2242,6041,46,admin.,married,secondary,no,-363,yes,yes,unknown,28,may,236,1,-1,0,unknown,,2242,no,0.9756039340433232,0.02439606595667674
2243,3056,55,services,divorced,primary,no,2923,yes,no,unknown,15,may,104,2,-1,0,unknown,no,2243,no,0.975709632904508,0.02429036709549208
2244,5564,56,management,divorced,tertiary,no,408,yes,no,unknown,27,may,274,1,-1,0,unknown,,2244,no,0.9750819092127214,0.024918090787278555
2245,34131,30,blue-collar,married,secondary,no,1717,yes,no,cellular,14,may,197,3,-1,0,unknown,,2245,no,0.9741133111250964,0.025886688874903616
2246,30454,30,technician,single,tertiary,no,53,no,no,cellular,29,apr,375,1,-1,0,unknown,,2246,yes,0.15513649543806374,0.8448635045619363
2247,19161,45,blue-collar,married,primary,no,907,no,no,cellular,18,aug,230,8,-1,0,unknown,,2247,no,0.9724039426965034,0.02759605730349653
2248,15384,34,blue-collar,married,primary,no,654,no,no,cellular,25,jul,152,1,-1,0,unknown,,2248,no,0.9741697358115552,0.02583026418844469
2249,24045,41,management,married,tertiary,no,666,yes,no,cellular,20,nov,106,3,183,3,failure,,2249,no,0.9749492805814591,0.025050719418540937
2250,19391,56,blue-collar,married,secondary,no,0,no,no,cellular,19,aug,432,15,-1,0,unknown,,2250,no,0.9610732609804707,0.03892673901952922
2251,24204,32,admin.,married,tertiary,no,1019,yes,no,cellular,20,nov,489,2,-1,0,unknown,,2251,no,0.9533283549768048,0.04667164502319514
2252,39954,38,management,married,tertiary,no,1199,no,no,cellular,4,aug,178,1,1,1,success,,2252,yes,0.5688467275087798,0.4311532724912202
2253,30746,27,technician,single,secondary,no,1511,yes,no,cellular,4,may,74,1,-1,0,unknown,,2253,no,0.9747046403389372,0.025295359661062874
2254,31437,35,services,divorced,secondary,no,-33,no,yes,cellular,6,may,109,1,-1,0,unknown,,2254,no,0.9745103879069056,0.025489612093094572
2255,13593,30,services,married,secondary,no,1286,yes,yes,cellular,17,jul,544,1,-1,0,unknown,,2255,no,0.9518718361945508,0.04812816380544918
2256,31744,46,management,married,secondary,no,1363,yes,yes,cellular,7,may,60,4,-1,0,unknown,,2256,no,0.9757992719801348,0.024200728019865263
2257,9162,51,unknown,married,unknown,no,12,no,no,unknown,11,jun,45,1,-1,0,unknown,,2257,no,0.9757853386856988,0.02421466131430119
2258,35091,34,blue-collar,married,unknown,no,201,yes,no,cellular,18,may,78,1,-1,0,unknown,,2258,no,0.9753955416476324,0.0246044583523677
2259,15843,45,management,married,unknown,no,1525,no,no,cellular,29,jul,36,2,-1,0,unknown,,2259,no,0.9756894147327728,0.02431058526722733
2260,6471,33,technician,single,tertiary,no,538,yes,no,unknown,29,may,359,2,-1,0,unknown,,2260,no,0.9749952477256372,0.025004752274362763
2261,10933,23,services,married,secondary,no,-19,yes,no,unknown,20,jun,13,10,-1,0,unknown,,2261,no,0.9750311007832516,0.024968899216748417
2262,26178,48,blue-collar,married,secondary,no,244,yes,yes,cellular,2,feb,212,1,-1,0,unknown,,2262,no,0.973409837636054,0.026590162363946
2263,17880,35,management,married,secondary,no,674,no,no,cellular,8,aug,87,2,-1,0,unknown,,2263,no,0.9751193020083768,0.024880697991623145
2264,29141,31,admin.,married,secondary,no,4457,yes,no,cellular,16,apr,225,1,146,4,success,,2264,no,0.862223279063976,0.13777672093602406
2265,31869,31,management,single,secondary,no,202,yes,no,cellular,7,may,590,1,-1,0,unknown,,2265,yes,0.7974597526806952,0.2025402473193048
2266,33037,37,blue-collar,married,secondary,no,3420,yes,no,cellular,12,may,77,1,301,2,failure,,2266,no,0.9754722594756452,0.0245277405243548
2267,22881,36,management,married,tertiary,no,1434,no,no,cellular,18,nov,379,1,-1,0,unknown,,2267,no,0.9534686389569216,0.046531361043078416
2268,4690,32,services,single,secondary,no,-408,yes,no,unknown,23,may,253,2,-1,0,unknown,,2268,no,0.9756696610708055,0.024330338929194426
2269,27129,48,admin.,divorced,secondary,no,341,no,yes,cellular,5,feb,382,4,-1,0,unknown,,2269,no,0.9691521950036648,0.030847804996335236
2270,13468,29,services,married,secondary,no,249,yes,no,cellular,16,jul,346,2,-1,0,unknown,,2270,no,0.9639752728222968,0.03602472717770331
2271,15596,36,management,married,tertiary,no,-861,yes,yes,cellular,28,jul,53,2,-1,0,unknown,,2271,no,0.9758345124180988,0.02416548758190107
2272,22444,41,self-employed,single,tertiary,no,0,no,no,cellular,18,nov,256,1,-1,0,unknown,,2272,no,0.9634275407795382,0.03657245922046185
2273,36738,57,technician,married,secondary,no,589,yes,no,cellular,11,aug,167,1,190,5,failure,,2273,yes,0.6521783346991268,0.3478216653008733
2274,36605,50,management,married,tertiary,no,938,no,no,cellular,6,aug,148,2,98,1,success,,2274,yes,0.5745511310898281,0.4254488689101719
2275,38508,62,technician,married,unknown,no,4727,yes,no,telephone,28,jan,80,4,90,4,other,,2275,no,0.9708633109357632,0.02913668906423677
2276,36955,54,retired,married,tertiary,no,1778,no,no,cellular,14,aug,319,1,268,2,failure,,2276,no,0.880427944672585,0.11957205532741498
2277,12402,52,entrepreneur,married,primary,no,-104,no,yes,cellular,10,jul,124,1,-1,0,unknown,,2277,no,0.9756085822028534,0.02439141779714656
2278,6455,37,blue-collar,married,secondary,no,11953,yes,yes,unknown,29,may,208,1,-1,0,unknown,,2278,no,0.9752898189021224,0.024710181097877582
2279,10793,55,technician,single,secondary,no,11,no,no,unknown,20,jun,14,2,-1,0,unknown,,2279,no,0.9757281089988245,0.02427189100117557
2280,37227,49,self-employed,married,tertiary,no,99,yes,yes,cellular,31,aug,83,1,-1,0,unknown,,2280,no,0.9728170841643816,0.027182915835618483
